frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1564,1524.0,[888.6163898799357 1592.7239746104235 1607.8875895302215 2151.9584069119182],[1119.5263671875 1986.049072265625 1342.7740478515625 2093.526123046875],0.6679037809371948,0,0
1565,1524.0,[884.9449268259707 1596.1118255019628 1604.2045205092206 2150.3086737825893],[1119.4700927734375 1990.2982177734375 1341.181884765625 2093.635498046875],0.6599544882774353,0,0
1566,1524.0,[881.3443396692842 1602.122194154838 1604.5318358511126 2153.044383259455],[1120.071533203125 2000.733154296875 1336.1898193359375 2103.629150390625],0.6947810649871826,0,0
1567,1524.0,[876.631930199116 1606.7246585548567 1609.5127530353702 2152.156918776209],[1117.111572265625 2010.57568359375 1328.6416015625 2112.23388671875],0.7094435691833496,0,0
1568,1524.0,[872.0326429915241 1610.7158093882144 1606.7426511237259 2151.7251699984527],[1113.74853515625 2010.685546875 1326.7674560546875 2112.53271484375],0.6997379660606384,0,0
1569,1524.0,[866.4647237846066 1616.9048092769176 1599.721458986859 2152.1407939232995],[1115.741943359375 2019.2996826171875 1330.9776611328125 2121.713134765625],0.7015292644500732,0,0
1570,1524.0,[866.9861434512358 1623.413247968702 1606.3437599381227 2156.29892928489],[1101.3621826171875 2025.023193359375 1333.0736083984375 2136.226318359375],0.675542414188385,0,0
1571,1524.0,[865.864962408383 1630.3371104218388 1608.354339277664 2158.438371029306],[1102.760498046875 2025.58740234375 1330.6204833984375 2135.842529296875],0.6817719340324402,0,0
1572,1524.0,[865.9360928492038 1635.8620718065235 1612.3173691826623 2158.62339776601],[1095.7034912109375 2043.9693603515625 1327.5919189453125 2145.666748046875],0.7058126926422119,0,0
1573,1524.0,[864.0206973135316 1643.4185602192251 1615.390307814995 2159.06174233128],[1097.822509765625 2048.16796875 1323.1641845703125 2150.80224609375],0.7051530480384827,0,0
1574,1524.0,[860.4562138715416 1649.455373739611 1613.412448611524 2158.8123555824236],[1102.8548583984375 2057.4111328125 1320.1234130859375 2154.44091796875],0.715120255947113,0,0
1575,1524.0,[853.9331424410766 1653.9594761181397 1604.9212271749748 2159.219931572691],[1100.71875 2066.4873046875 1306.0751953125 2154.998291015625],0.72640460729599,0,0
1589,1884.0,[2335.419726149071 1919.4159252366132 3247.660460313292 2153.17853321313],[2647.4775390625 2071.353515625 2850.93994140625 2152.830322265625],0.2762683928012848,0,0
1591,1747.0,[868.2333988548016 1428.9578550627398 1523.5394942799599 1895.8421933247196],[1106.5291748046875 1707.1982421875 1252.1751708984375 1795.3250732421875],0.3093678057193756,0,0
1604,1747.0,[812.4684460372373 1490.4989152061896 1503.5716892251426 2000.30364047628],[1066.772705078125 1788.09423828125 1210.8438720703125 1858.6751708984375],0.2938305139541626,0,0
1606,1469.0,[1043.837489748828 1033.1514683091875 1564.65522519143 1525.3229377095583],[1216.1151123046875 1349.911376953125 1337.3731689453125 1420.428955078125],0.3574884533882141,0,0
1607,1469.0,[1040.5925683360215 1034.9480377174918 1562.2420174065587 1526.7726043968487],[1213.565185546875 1354.16015625 1350.0399169921875 1423.1011962890625],0.34049394726753235,CE61MYL,0.5905058282206321
1612,1469.0,[1033.429306673518 1053.9348194350982 1562.3711892399501 1561.534271821617],[1225.6201171875 1387.0594482421875 1347.64892578125 1456.899169921875],0.28906670212745667,CE61MYL,0.21224838151526032
1618,1469.0,[1014.965396757683 1069.286927594921 1558.4155090170673 1578.4789396195406],[1200.308349609375 1399.1771240234375 1338.0003662109375 1473.21728515625],0.38262486457824707,0,0
1619,1469.0,[1013.7119344118421 1071.027571592549 1557.8887307902185 1580.6140522554388],[1206.1318359375 1400.923828125 1338.658447265625 1470.2479248046875],0.5056300759315491,CE61WYL,0.5964444900776964
1619,1747.0,[691.6602632102984 1562.7796988122905 1442.6626826333747 2136.022385398135],[995.3978271484375 1880.843994140625 1116.5811767578125 1954.897705078125],0.2778168022632599,0,0
1620,1469.0,[1011.0863818269361 1076.6689301987474 1555.2543168585892 1588.427870384178],[1204.5751953125 1402.1707763671875 1337.6734619140625 1470.8902587890625],0.44135692715644836,0,0
1621,1469.0,[1011.0575480446156 1077.276768142835 1553.4782663896744 1586.8590010009125],[1194.556640625 1404.821044921875 1316.8154296875 1471.5582275390625],0.3763987720012665,0,0
1621,1747.0,[625.8675050244929 1570.1562252847623 1423.5656147348986 2145.0304413559106],[987.7860717773438 1883.71337890625 1159.2760009765625 1974.929931640625],0.3092097043991089,0,0
1622,1469.0,[1008.7783275033576 1080.9434289963024 1551.5108685952941 1590.1204932292308],[1207.935546875 1404.5108642578125 1320.3446044921875 1475.5174560546875],0.3147616982460022,0,0
1623,1469.0,[1007.6287501206835 1086.0546988660176 1550.2623533700257 1598.5924786116698],[1194.2822265625 1407.4659423828125 1317.0362548828125 1486.8740234375],0.4835929274559021,0,0
1623,1747.0,[583.1401421954888 1577.6539631520036 1426.5547598676642 2151.769500831803],[974.202392578125 1893.5245361328125 1128.0362548828125 1986.531494140625],0.3737717270851135,0,0
1624,1469.0,[1005.3009641501164 1087.6670076485223 1548.5097100106711 1602.984019293118],[1198.259765625 1417.660400390625 1323.58349609375 1501.0103759765625],0.43901851773262024,CE61MYC,0.3068233871683502
1625,1469.0,[1005.1589875982153 1089.471457084622 1548.192351604071 1607.540107228003],[1200.0875244140625 1420.538818359375 1324.9735107421875 1502.1214599609375],0.48105883598327637,CE61MYU,0.11456742042046458
1626,1469.0,[1000.7052322962403 1091.1881296157194 1546.5808653356758 1612.0808991591462],[1193.81103515625 1420.9791259765625 1320.7728271484375 1495.6673583984375],0.28386762738227844,CE51CYE,0.21917905942210333
1627,1747.0,[600.2254809893826 1594.27990437383 1442.7326025512816 2155.8174916048133],[950.7313842773438 2029.0206298828125 1097.6339111328125 2087.639892578125],0.36029788851737976,0,0
1628,1469.0,[992.7378383888627 1093.3588991480453 1545.9015216915345 1619.344419193135],[1191.5556640625 1433.1036376953125 1319.8507080078125 1505.522216796875],0.4178478419780731,0,0
1630,1469.0,[993.352499656168 1101.42563007299 1546.8823398305196 1628.844996778331],[1193.704833984375 1442.39794921875 1336.1693115234375 1519.072265625],0.3875332474708557,CE61NYL,0.46100879973139297
1630,1747.0,[636.5600547927315 1609.898474804158 1434.9475613393915 2159.1276479834696],[935.0709838867188 2031.340576171875 1106.9326171875 2095.9951171875],0.35981109738349915,0,0
1631,1469.0,[990.5007317657597 1105.461611025422 1544.9305433777122 1634.4951044113295],[1192.1097412109375 1446.7276611328125 1328.4449462890625 1518.76025390625],0.4016819894313812,CE51NYL,0.3485136190151006
1632,1469.0,[989.2731862616552 1109.8459664664708 1543.5019152685177 1642.694225314174],[1186.3154296875 1449.703125 1316.8564453125 1519.32275390625],0.5243673920631409,CE61MYL,0.21194195224557433
1632,1747.0,[638.730372793873 1619.1661003458303 1424.5472448707378 2160.995250034272],[919.7803344726562 2059.078857421875 1103.818115234375 2138.564208984375],0.35934510827064514,0,0
1633,1747.0,[637.4224014217202 1622.8093614554411 1415.7081918733033 2159.385986683651],[895.801025390625 2051.573486328125 1107.727294921875 2140.472900390625],0.5919688940048218,0,0
1634,1747.0,[636.6492618130599 1624.833962250341 1408.5938910838486 2157.533517446742],[893.31298828125 2060.68798828125 1089.6119384765625 2135.291748046875],0.39468538761138916,0,0
1634,1469.0,[978.3421158131363 1114.260605460132 1539.5092376795924 1648.5692602750892],[1182.367431640625 1453.0997314453125 1296.166015625 1526.4342041015625],0.39220860600471497,0,0
1635,1747.0,[635.6990129656962 1628.301353033682 1406.3636304977404 2155.995526392448],[885.2034301757812 2061.41455078125 1100.08154296875 2153.54638671875],0.6404241919517517,0,0
1637,1469.0,[965.6099715782667 1127.246347043603 1538.6729866858864 1669.0122167773982],[1186.938720703125 1467.0260009765625 1324.203369140625 1549.7830810546875],0.2964029908180237,CE61VYL,0.32048314737808925
1638,1469.0,[966.4224471921348 1131.945741776759 1541.2389960998844 1673.4764783174624],[1177.89404296875 1469.02783203125 1319.6319580078125 1549.3243408203125],0.3110671043395996,0,0
1639,1469.0,[963.5823856689981 1135.0393485438296 1540.9227511754684 1676.2319832611772],[1170.449462890625 1475.6268310546875 1320.4066162109375 1557.6749267578125],0.3222009837627411,CE61MYL,0.20396634472163275
1641,1469.0,[957.5424453351575 1138.3631271842146 1538.780366546489 1679.5063926373932],[1160.2119140625 1471.65380859375 1310.7198486328125 1562.520263671875],0.41007354855537415,CE61MYL,0.524369838932893
1642,1469.0,[958.4072680762924 1141.0513297268626 1539.4917644618172 1682.555803355563],[1163.904541015625 1487.8209228515625 1317.871337890625 1566.290771484375],0.4251862168312073,CE51MYL,0.2865849748385051
1644,1469.0,[956.8616266403574 1144.6992101360584 1539.1024145104439 1686.876442723853],[1155.692138671875 1495.1580810546875 1309.7720947265625 1569.4783935546875],0.30496013164520264,CE61UYL,0.6068357606289031
1645,1469.0,[956.6955215448768 1149.9445864445336 1538.0225067832373 1693.937847257003],[1160.980712890625 1496.0013427734375 1313.4288330078125 1571.5968017578125],0.41429102420806885,CE61MYL,0.543763068211316
1645,1914.0,[4.209256675012284 655.9457677818034 332.4906793172633 960.7247704245792],[97.49288177490234 757.4783935546875 207.92959594726562 833.5653076171875],0.2772859036922455,0,0
1646,1469.0,[953.2594771251098 1155.1708414726336 1536.0748298296744 1701.2643778128254],[1173.521484375 1499.529052734375 1310.8084716796875 1576.272216796875],0.45626115798950195,CE61MYL,0.6873681618144795
1648,1469.0,[943.9504748529098 1162.4040589547337 1533.3534416975535 1709.838756811622],[1153.8238525390625 1511.5751953125 1326.1341552734375 1599.409423828125],0.4717995822429657,CE61MYL,0.17467059366764193
1649,1469.0,[936.9934802412155 1163.9801996240567 1531.7042765416459 1712.54034678087],[1157.035888671875 1512.6170654296875 1323.2857666015625 1601.1837158203125],0.5263810157775879,0,0
1650,1469.0,[935.5852917737909 1168.136096001917 1532.072735655511 1717.3579587580352],[1149.3475341796875 1520.02197265625 1317.5621337890625 1604.38671875],0.4617522060871124,CE61UYL,0.3375963028505933
1651,1469.0,[933.2082925725481 1170.5678423753911 1531.3045575388765 1718.7390844454958],[1156.22900390625 1520.9681396484375 1294.4677734375 1603.9244384765625],0.32139307260513306,0,0
1652,1469.0,[930.676068228828 1172.7118758270037 1531.9165842952182 1720.1438209765745],[1159.27734375 1522.811767578125 1315.327880859375 1608.8489990234375],0.2535415291786194,CE51VYL,0.14346731454005227
1653,1469.0,[931.9186672912582 1175.5682112852046 1532.2710985000963 1722.5727018647099],[1157.83056640625 1540.9573974609375 1308.734619140625 1610.8758544921875],0.35134321451187134,CE51LYL,0.39518859517869226
1654,1469.0,[933.5017346277441 1178.131764860547 1532.7539520409755 1724.9587894404306],[1140.83642578125 1540.5711669921875 1314.107666015625 1617.4219970703125],0.4115143120288849,CE61LYL,0.2956497433140401
1655,1469.0,[934.5623253243883 1181.5015448624158 1532.355510324202 1729.9096429843198],[1147.787109375 1542.0882568359375 1311.4981689453125 1618.3209228515625],0.5614902973175049,CE61LYL,0.14045534013151253
1656,1469.0,[932.6214304411242 1184.8438474962322 1530.0570787295396 1736.4952439870854],[1141.93212890625 1544.1812744140625 1314.895263671875 1617.8739013671875],0.4780247211456299,CE61WYL,0.5713881475007266
1657,1469.0,[924.5309679209126 1187.8113371593233 1526.076117370691 1742.5220216374116],[1142.02587890625 1545.8543701171875 1308.52294921875 1630.150634765625],0.5885337591171265,CE61CYL,0.18050877413303149
1658,1469.0,[919.5477262709703 1191.3536940041877 1523.7227448352844 1749.5225571157303],[1149.881103515625 1550.318115234375 1301.8507080078125 1629.3486328125],0.4756130874156952,CE61NYL,0.4576496255729719
1658,1914.0,[41.584162778811645 639.4928989698648 391.02831630969115 930.8724213812919],[160.3761749267578 737.3439331054688 265.2596130371094 802.2365112304688],0.2834487855434418,0,0
1659,1469.0,[914.016658683825 1194.1481069905117 1521.572574612178 1752.9472155332505],[1154.6015625 1554.774169921875 1298.1966552734375 1636.9376220703125],0.2887400984764099,CE61NYL,0.3717959220459963
1661,1469.0,[905.0742366317886 1203.3578486222073 1519.35018297842 1762.5277634853273],[1137.06884765625 1565.96044921875 1282.641357421875 1645.73876953125],0.28810662031173706,CE61MYL,0.4539594443459817
1665,1469.0,[893.1088983766194 1212.7929434045718 1522.3119874775875 1772.9864252144662],[1139.632080078125 1593.616455078125 1300.7227783203125 1666.879150390625],0.5013418793678284,0,0
1666,1469.0,[894.3282728181716 1216.8540569477175 1521.3182108589094 1776.128427607394],[1124.93603515625 1594.529052734375 1274.9818115234375 1670.62255859375],0.5128723382949829,CE61MYL,0.14572102214332955
1667,1469.0,[892.4644285566371 1219.9711153708988 1518.530330412236 1778.731146861527],[1132.38134765625 1596.9730224609375 1278.1058349609375 1672.234130859375],0.4944106340408325,CE61LYL,0.15080095708146157
1668,1469.0,[889.3771390918519 1228.6863930721975 1517.4006721824262 1790.5273228611645],[1114.18359375 1593.952880859375 1268.69482421875 1682.874755859375],0.5904414057731628,CE61MYL,0.5540614309338655
1670,1469.0,[883.9569235393029 1235.1462821359155 1514.5702068081578 1802.4537611727146],[1121.896484375 1613.1826171875 1287.73291015625 1697.512939453125],0.4476125240325928,CE61WYL,0.3239483814461586
1671,1469.0,[881.6409186321431 1237.97780510218 1513.9508433068931 1808.0087091976138],[1118.6268310546875 1622.9666748046875 1282.8807373046875 1699.3472900390625],0.3573901951313019,CE61WYL,0.2746922078584241
1672,1469.0,[879.8967029789644 1241.711901325636 1513.820076362457 1813.1450836695021],[1139.663818359375 1633.748779296875 1292.9615478515625 1703.0732421875],0.4155876636505127,CE61MYL,0.2539055316180153
1673,1469.0,[877.2206387455348 1244.0206584285988 1511.1010951600674 1818.2846284295747],[1116.037109375 1626.613037109375 1272.62451171875 1703.5982666015625],0.5330472588539124,CE61CYL,0.2440924646492734
1674,1469.0,[874.43543672326 1249.342448200106 1509.1468712128417 1827.0775190432373],[1107.4212646484375 1633.2005615234375 1271.1448974609375 1714.2001953125],0.5893115997314453,CE61CYL,0.3718388762187355
1675,1469.0,[875.0283324843916 1253.3563636428223 1508.4213367464163 1835.560542121487],[1104.1695556640625 1640.9305419921875 1267.8109130859375 1713.8402099609375],0.571469783782959,CE61CYL,0.19143412226684672
1676,1469.0,[874.7413712751306 1255.1291674537074 1507.3488853485485 1841.0855610697631],[1101.661865234375 1637.651123046875 1271.71435546875 1716.1414794921875],0.6225295662879944,CE61WYL,0.248370475334349
1677,1469.0,[872.0588086819052 1258.212720974313 1505.4704239792104 1846.421120478431],[1106.391845703125 1646.382568359375 1271.98876953125 1726.604736328125],0.5496765971183777,CE61WYL,0.19393947918466609
1678,1469.0,[867.1862919523937 1263.6674766517701 1502.6991344893117 1851.838757454431],[1108.5640869140625 1648.4930419921875 1276.135986328125 1734.4427490234375],0.5411046743392944,CE61LYL,0.19253790105339194
1679,1469.0,[866.6411894774103 1267.0455982166645 1503.7254944928225 1854.682324027082],[1118.33984375 1653.861328125 1273.8076171875 1738.200439453125],0.33161628246307373,0,0
1680,1469.0,[861.1532466140093 1273.091800277902 1499.6890906604103 1861.1027559311585],[1088.1710205078125 1661.7674560546875 1265.4932861328125 1745.3096923828125],0.5419067144393921,CE61CYL,0.17023803434381563
1681,1469.0,[857.6889676114931 1277.472566416351 1498.1777670265576 1866.2535495637633],[1097.8447265625 1667.1734619140625 1263.9122314453125 1753.7325439453125],0.3235725164413452,0,0
1684,1469.0,[859.3808800235854 1289.3998763350285 1499.3904724558186 1879.7211639179275],[1098.9486083984375 1686.8115234375 1254.4951171875 1762.15869140625],0.5097089409828186,0,0
1685,1469.0,[859.0134111695047 1292.5490729732546 1499.2197427986503 1882.7302776826427],[1085.479736328125 1685.078369140625 1266.5296630859375 1766.4903564453125],0.5806183815002441,CE61LYL,0.4449156761207502
1686,1469.0,[859.0363410892128 1299.7764495652389 1499.7281940750509 1890.46861091895],[1080.0970458984375 1686.9290771484375 1261.6688232421875 1774.08837890625],0.6179796457290649,CE61LYL,0.5044570676009752
1687,1469.0,[853.8117496436727 1304.1821646522963 1496.360172505369 1894.1133600320723],[1090.3551025390625 1698.32958984375 1247.3690185546875 1778.3349609375],0.6066102385520935,CE61MYL,0.446713693027077
1688,1469.0,[847.535504898523 1306.9084763841724 1493.135324235935 1897.7157218828756],[1085.5968017578125 1699.1920166015625 1228.6094970703125 1776.362548828125],0.5193691849708557,0,0
1689,1469.0,[843.5430761713712 1311.350533759811 1491.8445623048126 1903.0775715718867],[1081.4503173828125 1709.165771484375 1248.802734375 1790.771484375],0.37733572721481323,CE61MYL,0.5232196772299764
